,Nome,GP,STD,Mean,Titolare,Squadra
346,PADOIN,37,0.9968042027492755,5.783783783783784,0.9736842105263158,Cagliari
347,PALACIO,27,1.640825308284734,6.5,0.7105263157894737,Bologna
348,PALLADINO,4,0.25,5.875,0.10526315789473684,Genoa
349,PALOMINO,23,0.9409439377939296,6.108695652173913,0.6052631578947368,Atalanta
350,PALOSCHI,33,1.9040676156188585,6.378787878787879,0.868421052631579,SPAL
351,PANDEV,31,1.795154769138664,6.451612903225806,0.8157894736842105,Genoa
352,PARIGINI,18,0.4473962434942994,5.638888888888889,0.47368421052631576,Benevento
353,PAROLO,31,1.7817775345973184,6.516129032258065,0.8157894736842105,Lazio
354,PATRIC,10,0.724568837309472,5.95,0.2631578947368421,Lazio
355,PAVLOVIC,10,0.39440531887330776,5.4,0.2631578947368421,Crotone
356,PAVOLETTI,33,2.170414881439896,6.848484848484849,0.868421052631579,Cagliari
357,PAZZINI,18,1.4063929665888508,6.083333333333333,0.47368421052631576,Verona
358,PEGOLO,2,1.4142135623730951,5.0,0.05263157894736842,Sassuolo
359,PELLEGRI,4,4.2130748865881795,7.25,0.10526315789473684,Genoa
360,PELLISSIER,15,1.560677508556552,6.1,0.39473684210526316,Chievo
361,PELUSO,31,1.2236469376241617,5.725806451612903,0.8157894736842105,Sassuolo
362,PEREIRA P,6,0.5244044240850758,5.75,0.15789473684210525,Genoa
363,PERICA,20,0.977039028472197,5.575,0.5263157894736842,Udinese
364,PERIN,37,1.1808977599773485,5.121621621621622,0.9736842105263158,Genoa
365,PERISIC,37,2.9524510100875454,7.243243243243243,0.9736842105263158,Inter
366,PEROTTI,23,1.8041454241447532,6.869565217391305,0.6052631578947368,Roma
367,PETAGNA,29,1.761311088016104,6.431034482758621,0.7631578947368421,Atalanta
368,PETKOVIC,22,0.7548544196102946,5.613636363636363,0.5789473684210527,Verona
369,PEZZELLA GER,34,1.1477327879714294,5.970588235294118,0.8947368421052632,Fiorentina
370,PEZZELLA GIU,14,0.7992097745500011,5.321428571428571,0.3684210526315789,Udinese
371,PIERINI N,2,0.0,5.5,0.05263157894736842,Sassuolo
372,PISACANE,24,0.8720187306856813,5.604166666666667,0.631578947368421,Cagliari
373,PJANIC,31,2.0990269122845056,7.048387096774194,0.8157894736842105,Juventus
374,POLI,31,1.249946235402887,5.935483870967742,0.8157894736842105,Bologna
375,POLITANO,36,2.516729737462601,7.125,0.9473684210526315,Sassuolo
376,PRAET,32,0.9887216820299477,6.171875,0.8421052631578947,Sampdoria
377,PUCCIARELLI,19,1.3865477344408454,5.815789473684211,0.5,Chievo
378,PUGGIONI,23,1.7136974334113455,4.369565217391305,0.6052631578947368,Benevento
379,PULGAR,32,1.5468979103875247,6.046875,0.8421052631578947,Bologna
380,PUSCAS,11,1.3668144783334053,5.7272727272727275,0.2894736842105263,Benevento
381,QUAGLIARELLA,35,3.183927599362648,7.871428571428571,0.9210526315789473,Sampdoria
382,RADOVANOVIC,35,0.9620967997560538,5.828571428571428,0.9210526315789473,Chievo
383,RADU,31,0.7728595137261294,5.725806451612903,0.8157894736842105,Lazio
384,RAFAEL,10,1.2572014777097407,4.95,0.2631578947368421,Cagliari
385,RAFINHA,16,1.5,6.875,0.42105263157894735,Inter
386,RAGUSA,23,0.7168221481614958,5.673913043478261,0.6052631578947368,Sassuolo
387,RAMIREZ,36,1.709218702047392,6.25,0.9473684210526315,Sampdoria
388,RANOCCHIA,7,2.2677868380553634,6.857142857142857,0.18421052631578946,Inter
389,REGINI,14,0.5447047794019222,5.785714285714286,0.3684210526315789,Sampdoria
390,REINA,37,1.2667792742738293,5.283783783783784,0.9736842105263158,Napoli
391,RICCI,18,1.3336396706913864,5.972222222222222,0.47368421052631576,Crotone
392,RIGONI L,22,1.7438823185999508,6.2272727272727275,0.5789473684210527,Genoa
393,RIGONI N,14,0.44629118765199055,5.392857142857143,0.3684210526315789,Chievo
394,RINCON,36,1.0129126633091639,5.847222222222222,0.9473684210526315,Torino
395,RIZZO,10,2.0027758514399734,6.8,0.2631578947368421,Atalanta
396,RODRIGUEZ R,34,1.0315867016371683,5.735294117647059,0.8947368421052632,Milan
397,ROG,11,1.179368089660345,6.090909090909091,0.2894736842105263,Napoli
398,ROGERIO,11,0.5,5.5,0.2894736842105263,Sassuolo
399,ROHDEN,24,1.2581257627052267,5.8125,0.631578947368421,Crotone
400,ROMAGNA,21,0.6796357567879738,5.809523809523809,0.5526315789473685,Cagliari
401,ROMAGNOLI A,27,1.3558462627890702,6.12962962962963,0.7105263157894737,Milan
402,ROMAGNOLI S,8,0.49551560448255744,5.9375,0.21052631578947367,Bologna
403,ROMERO A,2,0.7071067811865476,5.5,0.05263157894736842,Crotone
404,ROMULO,37,1.4164679245861451,6.297297297297297,0.9736842105263158,Verona
405,ROSI,24,0.48154341234307685,5.583333333333333,0.631578947368421,Genoa
406,ROSSETTINI,23,0.8370142683225262,5.717391304347826,0.6052631578947368,Genoa
407,ROSSI,8,1.3076014027873435,6.3125,0.21052631578947367,Genoa
408,RUGANI,22,1.4250768947127577,6.431818181818182,0.5789473684210527,Juventus
409,SADIQ,3,0.28867513459481287,4.666666666666667,0.07894736842105263,Torino
410,SAGNA,13,1.214231845389905,6.153846153846154,0.34210526315789475,Benevento
411,SALA,13,0.7905694150420949,5.5,0.34210526315789475,Sampdoria
412,SALAMON,20,0.6340139463848775,5.575,0.5263157894736842,SPAL
413,SAMIR,31,1.1307053655377752,5.612903225806452,0.8157894736842105,Udinese
414,SAMPIRISI,29,0.5327916995166981,5.637931034482759,0.7631578947368421,Crotone
415,SANCHEZ C,7,1.7728105208558367,6.142857142857143,0.18421052631578946,Fiorentina
416,SANDRO,14,1.136917946723693,6.178571428571429,0.3684210526315789,Benevento
417,SANTON,13,0.8026398751811233,5.461538461538462,0.34210526315789475,Inter
418,SAPONARA,16,0.9287087810503355,6.1875,0.42105263157894735,Fiorentina
419,SAU,27,1.3511101270801635,5.962962962962963,0.7105263157894737,Cagliari
420,SCHIATTARELLA,27,0.9540735874430285,6.111111111111111,0.7105263157894737,SPAL
421,SCHIAVON,8,0.4172614801981401,5.5625,0.21052631578947367,SPAL
422,SCHICK,17,1.5559421205022188,6.029411764705882,0.4473684210526316,Roma
423,SCUFFET,6,2.48327740429189,4.333333333333333,0.15789473684210525,Udinese
424,SENSI,16,1.7559422921421233,6.375,0.42105263157894735,Sassuolo
425,SILVA J,2,0.0,6.0,0.05263157894736842,Roma
426,SILVESTRE,34,1.0075472768815938,6.0,0.8947368421052632,Sampdoria
427,SILVESTRI,2,1.4142135623730951,3.0,0.05263157894736842,Verona
428,SIMEONE,38,2.9124554709994737,7.276315789473684,1.0,Fiorentina
429,SIMIC L,4,1.9311050377094112,6.875,0.10526315789473684,SPAL
430,SIMIC S,7,0.4498677054212186,5.571428571428571,0.18421052631578946,Crotone
431,SIMY,17,2.8449516691852605,7.5,0.4473684210526316,Crotone
432,SIRIGU,37,1.635749270418812,5.364864864864865,0.9736842105263158,Torino
433,SKRINIAR,38,1.4492971760165936,6.618421052631579,1.0,Inter
434,SORRENTINO,38,2.006036409643069,4.947368421052632,1.0,Chievo
435,SOUPRAYEN,20,0.6609403189873938,5.1,0.5263157894736842,Verona
436,SPINAZZOLA,18,0.7122871199007255,5.916666666666667,0.47368421052631576,Atalanta
437,SPOLLI,21,0.689202437604511,6.0,0.5526315789473685,Genoa
438,SPORTIELLO,37,1.6672296346498445,5.108108108108108,0.9736842105263158,Fiorentina
439,STEPINSKI,18,2.1019754169815523,6.777777777777778,0.47368421052631576,Chievo
440,STOIAN,30,1.4041195547879572,6.05,0.7894736842105263,Crotone
441,STRAKOSHA,38,1.569909529788642,5.0394736842105265,1.0,Lazio
442,STRINIC,15,0.9154754164341269,5.966666666666667,0.39473684210526316,Sampdoria
443,STROOTMAN,29,1.1185846088220577,5.913793103448276,0.7631578947368421,Roma
444,STRYGER LARSEN,29,0.7936788446055396,5.827586206896552,0.7631578947368421,Udinese
445,STURARO,11,0.26111648393354675,5.7272727272727275,0.2894736842105263,Juventus
446,SUSO,35,2.1906984420192446,6.871428571428571,0.9210526315789473,Milan
447,SZCZESNY,17,1.1106105898797027,5.529411764705882,0.4473684210526316,Juventus
448,TAARABT,22,1.68083802021981,6.204545454545454,0.5789473684210527,Genoa
449,TAIDER,7,0.6362090102803518,6.214285714285714,0.18421052631578946,Bologna
450,THEREAU,20,2.41650029675366,7.05,0.5263157894736842,Fiorentina
451,TOLOI,30,0.8971538649926579,6.216666666666667,0.7894736842105263,Atalanta
452,TOMOVIC,29,0.8117062246120154,5.637931034482759,0.7631578947368421,Chievo
453,TONELLI,4,2.358495283014151,6.125,0.10526315789473684,Napoli
454,TONEV,7,0.34503277967117707,5.571428571428571,0.18421052631578946,Crotone
455,TOROSIDIS,15,0.6113996432854077,5.633333333333334,0.39473684210526316,Bologna
456,TORREIRA,36,1.910029917491945,6.458333333333333,0.9473684210526315,Sampdoria
457,TOSCA,13,0.8378084965689218,5.576923076923077,0.34210526315789475,Benevento
458,TROTTA,32,2.1766725123009323,6.5625,0.8421052631578947,Crotone
459,TUMMINELLO,5,1.7888543819998317,8.3,0.13157894736842105,Crotone
460,TUPTA,2,0.3535533905932738,5.75,0.05263157894736842,Verona
461,UNDER,20,2.981963323576917,7.45,0.5263157894736842,Roma
462,VAISANEN,7,0.6454972243679028,5.5,0.18421052631578946,SPAL
463,VALDIFIORI,9,0.6346477588219923,5.444444444444445,0.23684210526315788,Torino
464,VALOTI,25,2.040628988000187,5.82,0.6578947368421053,Verona
465,VAN DER WIEL,4,0.7071067811865476,5.5,0.10526315789473684,Cagliari
466,VECINO,28,1.5416398539066898,6.196428571428571,0.7368421052631579,Inter
467,VENUTI,30,0.793109695127822,5.316666666666666,0.7894736842105263,Benevento
468,VERDE,30,1.2525835370311151,6.0,0.7894736842105263,Verona
469,VERDI,33,2.412090756622109,7.454545454545454,0.868421052631579,Bologna
470,VERETOUT,36,2.1646510771286636,6.666666666666667,0.9473684210526315,Fiorentina
471,VERRE,7,0.4498677054212186,5.428571428571429,0.18421052631578946,Sampdoria
472,VICARI,34,0.8121185516225344,5.647058823529412,0.8947368421052632,SPAL
473,VIDO,4,0.25,5.875,0.10526315789473684,Atalanta
474,VIOLA,23,1.7698618779988669,6.282608695652174,0.6052631578947368,Benevento
475,VITOR HUGO,18,1.484120742758138,6.055555555555555,0.47368421052631576,Fiorentina
476,VIVIANI,29,1.2720953584481087,6.258620689655173,0.7631578947368421,SPAL
477,VIVIANO,27,2.311867069000583,4.962962962962963,0.7105263157894737,Sampdoria
478,VUKOVIC,15,1.4450243036347996,5.866666666666666,0.39473684210526316,Verona
479,WALLACE,12,0.6396021490668313,5.5,0.3157894736842105,Lazio
480,WIDMER,22,1.5019828164637508,6.25,0.5789473684210527,Udinese
481,ZACCAGNI,2,0.3535533905932738,5.25,0.05263157894736842,Verona
482,ZAMPANO,6,1.4404860290887933,6.25,0.15789473684210525,Udinese
483,ZAPATA C,11,0.8660254037844386,6.0,0.2894736842105263,Milan
484,ZAPATA D,30,2.4023455970813385,7.566666666666666,0.7894736842105263,Sampdoria
485,ZIELINSKI,36,1.5811388300841898,6.5,0.9473684210526315,Napoli
486,ZUCULINI B,16,2.0289570391377603,5.625,0.42105263157894735,Verona
487,ZUCULINI F,7,0.37796447300922725,5.857142857142857,0.18421052631578946,Verona
488,ZUKANOVIC,31,0.6843095570664444,5.919354838709677,0.8157894736842105,Genoa
